status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,category
145954288799317_1729381397123257,"Vai ter comemoração do aniversário do Kurt Cobain aqui no Studio Pub! O rei de Seattle estaria completando 51 anos este ano, mas Sexta não é dia de ficar triste, né? Para animar nossa festa, as bandas Nirvana e Pearl Jam Cover vão tocar os maiores sucessos do Grunge pra matar a saudade dos anos 90. Vai logo preparando a voz pra cantar junto que a gente te espera dia 23 aqui no Studio Pub!
Ingressos:
Antecipados: R$15

Onde comprar:
Studio Pub - Tv. Presidente Pernambuco, 277.
De terça à sexta, a partir das 18h.

Entrada exclusiva para maiores de 18 anos, sendo obrigatório apresentação de documento oficial e com foto.

OBS.: Não aceitaremos mais identidades com foto de criança ou manchadas por conta da dificuldade de identificação.

Mais informações:
Tel: 3252-1413 / 91 99161-3677
Instagram: @studiopubbelem | Facebook: studiopubbelem",Timeline Photos,photo,https://www.facebook.com/studiopubfanpage/photos/a.371665246228219.84780.145954288799317/1729381397123257/?type=3,2018-02-14 14:27:21,1117,68,61,973,105,38,1,0,0,0,N/A
1097744557021807_1481987905264135,"COÉ, RAPAZIADA 😏. Hoje a Roquerági tá com valores especiais de niver do Ziggy! Vai rolar show da Enfim Nós + discotecagem especialmente pra ti, rockeiro doido. BORA FICAR BONECO!

Roquerági Especial de Março com Enfim Nós",,photo,https://www.facebook.com/ziggyhostelclub/photos/a.1109150315881231.1073741828.1097744557021807/1481984731931119/?type=3,2018-03-22 16:30:00,2,0,0,1,1,0,0,0,0,0,4
550551258323885_1653442341368099,"Sexta o coro come no Pagode da Diretoria com Grupo Exatamente e Dj Betynho nos intervalos. 
As damas que chegarem até meia noite tem a entrada vip com direto a um drink super especial. 
Então não marca bobeira e vem curtir a melhor sexta da cidade aqui no Armazém.",,photo,https://www.facebook.com/Armazemdomoreira/photos/a.558617040850640.1073741828.550551258323885/1653442214701445/?type=3,2018-03-20 09:17:16,436,13,8,424,8,3,1,0,0,0,N/A
550551258323885_1707744012604598,Comemore seu aniversário na estação Brahma aos Domingos aqui no Armazém.,Timeline Photos,photo,https://www.facebook.com/Armazemdomoreira/photos/a.558617040850640.1073741828.550551258323885/1707744012604598/?type=3,2018-05-16 13:02:48,6,0,0,6,0,0,0,0,0,0,2
1778197969091937_2051131008465297,Agora temos novo horário do Almoço do Jack. A partir das 11h30 você aproveita o cardápio especial até as 16h somente de seg a sexta. No final de semana apenas nosso cardápio normal e delicioso de sempre de 18h às 00h. #Jacknoalmoço #Steak #Burger #Beer,,photo,https://www.facebook.com/jackgarageoficial/photos/a.1958996984345367.1073741829.1778197969091937/2051130958465302/?type=3,2018-03-23 17:48:34,12,0,1,11,1,0,0,0,0,0,N/A
374112855945373_1810809148942396,"Deliciosamente saudável, o Bolo de Cenoura da Eti Mariqueti é feito com uma saborosa receita caseira que o torna ainda mais especial. Preparado com massa fofinha com sabor de cenoura e uma irresistível cobertura de chocolate. Experimente e comprove. 🤗",Timeline Photos,photo,https://www.facebook.com/etimariqueti/photos/a.374119252611400.84918.374112855945373/1810809148942396/?type=3,2018-04-28 10:02:54,12,0,6,10,2,0,0,0,0,0,2
145954288799317_1786082124786517,"Quem disse que no domingo não rola promoção?! Se liga!
.
Já pensou ganhar 1 INGRESSO PARA O NOSSO RODÍZIO DE PIZZA de hoje? A gente vai te dar essa chance!
.
Pra participar é fácil: Curte nossa pagina, curte essa publicação e marca 2 amigos nos comentários. Depois disso é só esperar o resultado que sai hoje às 17:30.
.
Boa sorte! 🍀
Prêmio válido apenas para o rodízio de pizza de hoje.",Timeline Photos,photo,https://www.facebook.com/studiopubfanpage/photos/a.371665246228219.84780.145954288799317/1786082124786517/?type=3,2018-04-08 09:32:43,23,42,1,20,3,0,0,0,0,0,3
1549061578692287_1993035170961590,Uma boa opção de drink na Hells Bar n Burgers😍😍,Timeline Photos,photo,https://www.facebook.com/HellsBarNBurgers/photos/a.1549898511941927.1073741828.1549061578692287/1993035170961590/?type=3,2018-02-10 14:43:19,51,5,0,48,2,0,1,0,0,0,2
550551258323885_1667517459960587,"Sábado a noite é sinonimo de Clubinho. 
Vem curtir com a gente o melhor evento da cidade.",,photo,https://www.facebook.com/Armazemdomoreira/photos/a.558617040850640.1073741828.550551258323885/1667517283293938/?type=3,2018-04-03 17:17:00,10,1,0,8,2,0,0,0,0,0,2
750347364987216_1773945902627352,"Para tudo!!!!😎😎😎
Esse é o nosso tradicional CHESSE BURGER.🍔
E somente nesse fim de semana (sexta, sábado e domingo) estaremos com uma super PROMOÇÃO.

👀Fique de olho no Regulamento da Promô!😎

✔Basta você marcar um (01) amigo nesse Post, convida ele (a) pra ir ao BLACK, faz um print do convite e apresenta para nosso garçom no momento do pedido... na hora, seu amigo (a) ganha outro CHESSE BURGER por nossa conta.
🛑🛑Lembrando que, quem foi marcado e ganhou o Burger não poderá marcar outra pessoa nesse mesmo Post.
✔Isso mesmo, leva seu parceiro e deixa ele comer de forma gratuita por sua conta....
Estamos abertos a partir das 18:00hs
📍Localizados no Posto Redentor (Gentil com Alcindo Cacela)
🚘Com estacionamento privativo e segurança.
Não perde essa!!!!!!!",,photo,https://www.facebook.com/blackburgerbelem/photos/a.1592505014104776.1073741830.750347364987216/1773945869294022/?type=3,2018-05-04 09:24:47,53,31,0,44,8,0,1,0,0,0,N/A
325932867434253_1966598996700957,Aí sim eu digo que tu me ama! 😜😚,Timeline Photos,photo,https://www.facebook.com/pointdoacaibelem/photos/a.329123890448484.90410.325932867434253/1966598996700957/?type=3,2018-01-24 11:00:45,144,11,45,113,20,0,11,0,0,0,0
1549061578692287_1998563703742070,Diz xissssssssss,,photo,https://www.facebook.com/HellsBarNBurgers/photos/a.1549898511941927.1073741828.1549061578692287/1998563660408741/?type=3,2018-02-21 16:18:59,12,0,0,12,0,0,0,0,0,0,0
374112855945373_1853471548009489,E o clima Junino chegou chegando #SãoJoao #EtiMariqueti #Brás #JoaoBalbi 🇧🇷😍,Timeline Photos,photo,https://www.facebook.com/etimariqueti/photos/a.374119252611400.84918.374112855945373/1853471548009489/?type=3,2018-06-06 12:02:25,3,0,0,3,0,0,0,0,0,0,N/A
311171809017014_1270619289738923,Desejamos uma doce semana a todos! Esperamos vocês em uma de nossas unidades. ❤️🍦,,photo,https://www.facebook.com/Sorveteriacairuoficial/photos/a.350907541710107.1073741829.311171809017014/1270618449739007/?type=3,2018-03-05 09:15:18,85,3,1,75,8,2,0,0,0,0,N/A
1097744557021807_1492981430831449,"QUERIDOOS, CHEGUEI rsrsrs. Sábado tem Insanos 90 no Ziggy Hostel Club pra curtir aquele rock doido da década mais insanamente inesquecível, a de 90. Vai rolar promoção de cerveja Bohemia e Pocket Show com mais noventeira no café. Vamooo0o0o0o0o 🤓",,photo,https://www.facebook.com/ziggyhostelclub/photos/a.1109150315881231.1073741828.1097744557021807/1492979674164958/?type=3,2018-04-02 18:00:00,13,1,4,10,3,0,0,0,0,0,N/A
208951685788243_2045794718770588,"Brownie de Chocolate Louis Armstrong
Bolo de chocolate com castanha, encharcado em calda de chocolate amargo, bem quente, contracenando com duas bolas de sorvete de creme. What a wonderful brownie!

Cardápio: roxybar.com.br

#bosquegraopara #roxybarbelém #belem",Timeline Photos,photo,https://www.facebook.com/roxybarbelem/photos/a.257352614281483.84026.208951685788243/2045794718770588/?type=3,2018-03-17 16:01:43,15,0,3,11,3,1,0,0,0,0,2
2088581698033618_2473789406179510,"Deu vontade de devorar essa delícia? A casa já está aberta, vem experimentar! 

#beer #cerveja #ontap #pub #melhorescervejas #beerlovers #beeradict #cerveza #happyhour #cervejagelada #cervejao #cervejartesanal #cervejando #IronBelem #PubBelem",Timeline Photos,photo,https://www.facebook.com/ironpuboficial/photos/a.2091514204407034.1073741828.2088581698033618/2473789406179510/?type=3,2018-02-16 16:05:09,0,0,0,0,0,0,0,0,0,0,2
116332215167626_1244668305667339,Rolando o Open bar do Mormaço,,photo,https://www.facebook.com/mormacobarearte/photos/a.424421924358652.1073741826.116332215167626/1244668275667342/?type=3,2018-05-30 23:40:32,16,2,0,16,0,0,0,0,0,0,2
112391578845293_1605717209512715,Serviço é algo que reforçamos sempre com nossos colaboradores para sermos o melhor atendimento ao nosso público.,Timeline Photos,photo,https://www.facebook.com/ManjarDasGarcas/photos/a.331110726973376.80487.112391578845293/1605717209512715/?type=3,2018-03-02 17:50:53,10,0,0,10,0,0,0,0,0,0,7
473765826091943_1196190340516151,"Se não for de sanduíche vai de pizza saudável com massa integral, fininha e crocante, valorizando o recheio saudável e gostoso! 🍕❤🍅#Saudável #gostoso #saúde #fitness #comida #quefazbem #gastronomia #food #healthyfood #força #foco #fé",Timeline Photos,photo,https://www.facebook.com/SanteSaudavel/photos/a.477306952404497.1073741828.473765826091943/1196190340516151/?type=3,2018-03-02 17:30:25,1,0,0,1,0,0,0,0,0,0,2
374112855945373_1736363416386970,As tardes chuvosas pedem um chocolate quente típico da Eti Mariqueti. Então que tal dar essa aquecidinha com a gente? 🍨💕,Timeline Photos,photo,https://www.facebook.com/etimariqueti/photos/a.374119252611400.84918.374112855945373/1736363416386970/?type=3,2018-02-21 13:45:25,48,1,2,38,4,6,0,0,0,0,2
806482059381296_2162793637083458,"É hoje galera. Duas bandas e muita gente elegante, bonita e sincera. #feiraosemimposto #conjove #acp @conjoveacp #vemBD",Timeline Photos,photo,https://www.facebook.com/blackdogenglishpub/photos/a.806537156042453.1073741828.806482059381296/2162793637083458/?type=3,2018-06-08 08:09:13,6,2,1,3,1,1,0,0,1,0,N/A
550551258323885_1691798094199190,"Promoção a noite toda no balde de Brahma nesta terça no Samba do Trabalhador. 
Lembrando que a entrada é liberada das 15h até as 17h!",,photo,https://www.facebook.com/Armazemdomoreira/photos/a.642999835745693.1073741907.550551258323885/1691798064199193/?type=3,2018-04-29 11:36:34,185,12,3,174,5,5,1,0,0,0,4
325932867434253_2047342018626654,":: Informações ::

- Point Aquários: Municipalidade, 897, esquina da Wandenkolk. ☎ 3223-1686 / 3085-7229.
- Point Veiga: Rua Veiga Cabral, nº 450, esquina com a Tv. Bom Jardim. ☎ 3225-4647 / 3230-3162.
- Point Boulevard: Av. Boulevard Castilhos França, nº 744, esquina com a Av. Presidente Vargas. ☎ 3212-2168.",Timeline Photos,photo,https://www.facebook.com/pointdoacaibelem/photos/a.329123890448484.90410.325932867434253/2047342018626654/?type=3,2018-03-28 16:02:22,38,1,0,36,2,0,0,0,0,0,N/A
145954288799317_1795299033864826,"STUDIO PUB ROCK FESTIVAL - UK X US EDITION ! 

Corra para garantir seu ingresso do primeiro lote R$20,00 ! Ingressos limitadíssimos! 

Você encontra em todos os shoppings de Belém nas Lojas Touch, no Studio Pub e no site Sympla !

#studiopubbelem #studiopubrockfestival",Timeline Photos,photo,https://www.facebook.com/studiopubfanpage/photos/a.371665246228219.84780.145954288799317/1795299033864826/?type=3,2018-04-17 08:36:35,3,0,0,2,1,0,0,0,0,0,2
389296111138369_1824008394333793,"Pro momento ficar completo, só um vinho Remanso pra acompanhar.",,photo,https://www.facebook.com/RemansoDoPeixe/photos/a.389396587794988.90299.389296111138369/1824007497667216/?type=3,2018-02-16 09:30:00,27,1,2,24,3,0,0,0,0,0,2
145954288799317_1707240342670696,"Nesse sábado, o nosso palco vai receber uma combinação lendária, uma das bandas considerada pela MTV, como a terceira melhor banda do milênio! Estamos falando deles: Linkin Park! Teremos um show especial com a banda Esquecidos - Linkin Park Cover, que irá tocar na íntegra o álbum Hybrid Theory e mais os sucessos que não podem ficar de fora do show deles! No mesmo dia ainda rola Pearl Jam Cover com a banda Still Alive em uma apresentação imperdível, tocando os maiores sucessos dessa banda incrível!

Ingressos:
Antecipados: R$15

22H: Dj Junior Soares
00H: Linkin Park Cover
02H: Pearl Jam Cover 

Onde comprar:
Studio Pub - Tv. Presidente Pernambuco, 277.
De terça à sexta, a partir das 18h.

Entrada exclusiva para maiores de 18 anos, sendo obrigatório apresentação de documento oficial e com foto.

OBS.: Não aceitaremos mais identidades com foto de criança ou manchadas por conta da dificuldade de identificação.

Mais informações:
Tel: 3252-1413 / 91 99161-3677
Instagram: @studiopubbelem | Facebook: studiopubbelem",Timeline Photos,photo,https://www.facebook.com/studiopubfanpage/photos/a.371665246228219.84780.145954288799317/1707240342670696/?type=3,2018-01-23 12:59:19,1609,123,69,1322,201,73,4,9,0,0,N/A
806482059381296_2100434313319391,E aí. Bora de Blues hoje? #4nosBD #naocobramosentradagente #happyhour,Timeline Photos,photo,https://www.facebook.com/blackdogenglishpub/photos/a.806537156042453.1073741828.806482059381296/2100434313319391/?type=3,2018-04-17 15:40:59,4,0,0,3,1,0,0,0,0,0,2
1549061578692287_2038347273097046,"Recebemos a visita da Pantera Negra😲
Versão Brasileira😶😶",Timeline Photos,photo,https://www.facebook.com/HellsBarNBurgers/photos/a.1549898511941927.1073741828.1549061578692287/2038347273097046/?type=3,2018-05-12 18:05:08,7,0,0,7,0,0,0,0,0,0,N/A
1489444684606203_1975096452707688,"Esse prato é incrível. Estrogonofe de pupunha!

Prato 1
Arroz integral com jambu
Dhal de ervilha inteira com abóbora e macaxeira
Carne de panela com legumes
Falafel (bolinho de grão de bico)
Salada ■ Suco
Sobremesa: Pudim de iogurte com frutas

Prato 2
Arroz integral com jambu
Maniçoba vegetariana
Banana verde chips com gersal
Farofinha crocante
Salada ■ Suco
Sobremesa: Pudim de iogurte com frutas

Prato 3
Arroz integral com jambu
Dhal de ervilha inteira com abóbora e macaxeira
Estrogonofe de pupunha
Falafel (bolinho de grão de bico)
Salada ■ Suco
Sobremesa: Pudim de iogurte com frutas

Delivery 🏍
WhatsApp (91) 99804-3493*
Ou pelos fones: 3222-2272 / 3242-1724
*Pedidos somente das 8h às 11h da manhã (pedidos após esse horário não serão aceitos)

Endereço:
Travessa Padre Prudêncio, 166 - entre Manoel Barata e Ó de Almeida - Campina - Belém – PA
#vegetariano #comida #vegana #vegano #salada #belem#RestauranteGovinda #restauranteBelem",Timeline Photos,photo,https://www.facebook.com/govinda.restaurantevegetariano/photos/a.1490128157871189.1073741828.1489444684606203/1975096452707688/?type=3,2018-06-06 05:35:50,567,15,28,528,30,8,1,0,0,0,N/A
550551258323885_1593281827384151,Nesta quinta tem promoção no balde de antarctica a noite toda.,,photo,https://www.facebook.com/Armazemdomoreira/photos/a.558617040850640.1073741828.550551258323885/1593281437384190/?type=3,2018-01-17 18:01:00,14,0,0,13,1,0,0,0,0,0,4
473765826091943_1208422852626233,"Quem provou essa margherita sabe que ela é especial! E hoje ela está em promoção! ❤ Sai por apenas R$24 se você pedir pelo nosso app Santé Delivery com o cupom ""promopizzasaudavel"" ! 🍕📱Baixe o aplicativo do Santé na Google Play ou Apple Store.",Timeline Photos,photo,https://www.facebook.com/SanteSaudavel/photos/a.477306952404497.1073741828.473765826091943/1208422852626233/?type=3,2018-03-20 16:04:09,1,0,0,1,0,0,0,0,0,0,N/A
750347364987216_1793601347328474,"Hoje tem promôô de pizza!!! A pizza grande sai pelo precinho da individual(somente para o Salão)😲😲
Não fique de fora dessa!!!🍕🍕
Lembrando tb que hoje a TAXA É ZERO! Delivery e IFOOD🆓
☎32690565/32591580
@blackburgerbelem #blackburgerbelem #pizza #burgers #hotdog #bacon
📍Av. Gentil com Alcindo Cacela, anexo ao Posto Shell Redentor",Timeline Photos,photo,https://www.facebook.com/blackburgerbelem/photos/a.750567894965163.1073741828.750347364987216/1793601347328474/?type=3,2018-05-24 16:18:43,3,0,0,3,0,0,0,0,0,0,4
116332215167626_1204924032975100,"Já garantiu o seu ingresso para o aniversário de 3 anos do Baile das Novinhas que vai rolar sexta 06/04 no Mormaço & que trará a atração nacional MC NANDO DK ( parabéns novinha tu ganhou o troféu do ano ) ? Então corre na Locus do Pátio & garanta logo o seu ingresso. Quem avisa, amigo é 👊",Photos from Mormaço bar & arte's post,photo,https://www.facebook.com/mormacobarearte/photos/a.424421924358652.1073741826.116332215167626/1204923996308437/?type=3,2018-03-28 08:45:43,11,1,1,11,0,0,0,0,0,0,N/A
750347364987216_1737941366227806,"Para os que querem manter a tradição, aquele Burger de Salmão, o nosso Black Fish 👏
Hoje a partir das 18hs ⏰
📍Av. Alcindo cacela, 2119-B, anexo ao Posto Shell Redentor",Timeline Photos,photo,https://www.facebook.com/blackburgerbelem/photos/a.750567894965163.1073741828.750347364987216/1737941366227806/?type=3,2018-03-30 11:53:48,20,0,1,17,2,1,0,0,0,0,2
116332215167626_1192860087514828,"Trago verdades!
Hoje tem Baile Das Novinhas com o palco 360°
Atrações:
✔ Mc Lili
✔ Mc Loro
✔ Mc Lore
➕ Djs Neto Vibe e Jesus
👉Lista entrada free até as 23:00
👉Lista de aniversariantes free até as 23:30

Inf/cardápio pelos Whatsapp:
981796272 ↔ 980437275",,photo,https://www.facebook.com/mormacobarearte/photos/a.424421924358652.1073741826.116332215167626/1192860064181497/?type=3,2018-03-09 17:02:03,79,15,2,40,2,0,37,0,0,0,N/A
284867051585421_1853881314683979,"Pensando no melhor para o seu público o @domspettooficial funcionará normalmente neste carnaval.
_
Hoje temos um voz e Violao com Wilson imperdível na nossa calçada, e pra quem quer aproveitar mais a noite de segunda-feira teremos na boate o @projetotriodeouro . Amanhã não abriremos a boate, mais nossa calçada terá a presença do músico Jr. Veloso tocando todas as marchinhas de carnaval 🎊🎉 #carnaval2018 #domspetto",Timeline Photos,photo,https://www.facebook.com/DomSpetto/photos/a.287258938012899.65679.284867051585421/1853881314683979/?type=3,2018-02-12 12:38:46,3,0,0,3,0,0,0,0,0,0,N/A
